IP Address,Common Name
104.197.125.88:443,afmfe.att.com|afmfe0.att.com|afmfe1.att.com|afmfe10.att.com|afmfe11.att.com|afmfe12.att.com|afmfe13.att.com|afmfe14.att.com|afmfe15.att.com|afmfe16.att.com|afmfe17.att.com|afmfe18.att.com|afmfe19.att.com|afmfe2.att.com|afmfe20.att.com|afmfe21.att.com|afmfe22.att.com|afmfe23.att.com|afmfe24.att.com|afmfe25.att.com|afmfe26.att.com|afmfe27.att.com|afmfe28.att.com|afmfe29.att.com|afmfe3.att.com|afmfe30.att.com|afmfe31.att.com|afmfe32.att.com|afmfe33.att.com|afmfe34.att.com|afmfe35.att.com|afmfe36.att.com|afmfe37.att.com|afmfe38.att.com|afmfe39.att.com|afmfe4.att.com|afmfe40.att.com|afmfe41.att.com|afmfe42.att.com|afmfe43.att.com|afmfe44.att.com|afmfe45.att.com|afmfe46.att.com|afmfe47.att.com|afmfe48.att.com|afmfe49.att.com|afmfe5.att.com|afmfe50.att.com|afmfe51.att.com|afmfe52.att.com|afmfe53.att.com|afmfe54.att.com|afmfe55.att.com|afmfe56.att.com|afmfe57.att.com|afmfe58.att.com|afmfe59.att.com|afmfe6.att.com|afmfe60.att.com|afmfe61.att.com|afmfe62.att.com|afmfe63.att.com|afmfe64.att.com|afmfe65.att.com|afmfe66.att.com|afmfe67.att.com|afmfe68.att.com|afmfe69.att.com|afmfe7.att.com|afmfe70.att.com|afmfe71.att.com|afmfe72.att.com|afmfe73.att.com|afmfe74.att.com|afmfe75.att.com|afmfe76.att.com|afmfe77.att.com|afmfe78.att.com|afmfe79.att.com|afmfe8.att.com|afmfe80.att.com|afmfe81.att.com|afmfe82.att.com|afmfe83.att.com|afmfe84.att.com|afmfe85.att.com|afmfe86.att.com|afmfe87.att.com|afmfe88.att.com|afmfe89.att.com|afmfe9.att.com|afmfe90.att.com|afmfe91.att.com|afmfe92.att.com|afmfe93.att.com|afmfe94.att.com|afmfe95.att.com|afmfe96.att.com|afmfe97.att.com|afmfe98.att.com
104.198.196.79:443,afmfe.att.com|afmfe0.att.com|afmfe1.att.com|afmfe10.att.com|afmfe11.att.com|afmfe12.att.com|afmfe13.att.com|afmfe14.att.com|afmfe15.att.com|afmfe16.att.com|afmfe17.att.com|afmfe18.att.com|afmfe19.att.com|afmfe2.att.com|afmfe20.att.com|afmfe21.att.com|afmfe22.att.com|afmfe23.att.com|afmfe24.att.com|afmfe25.att.com|afmfe26.att.com|afmfe27.att.com|afmfe28.att.com|afmfe29.att.com|afmfe3.att.com|afmfe30.att.com|afmfe31.att.com|afmfe32.att.com|afmfe33.att.com|afmfe34.att.com|afmfe35.att.com|afmfe36.att.com|afmfe37.att.com|afmfe38.att.com|afmfe39.att.com|afmfe4.att.com|afmfe40.att.com|afmfe41.att.com|afmfe42.att.com|afmfe43.att.com|afmfe44.att.com|afmfe45.att.com|afmfe46.att.com|afmfe47.att.com|afmfe48.att.com|afmfe49.att.com|afmfe5.att.com|afmfe50.att.com|afmfe51.att.com|afmfe52.att.com|afmfe53.att.com|afmfe54.att.com|afmfe55.att.com|afmfe56.att.com|afmfe57.att.com|afmfe58.att.com|afmfe59.att.com|afmfe6.att.com|afmfe60.att.com|afmfe61.att.com|afmfe62.att.com|afmfe63.att.com|afmfe64.att.com|afmfe65.att.com|afmfe66.att.com|afmfe67.att.com|afmfe68.att.com|afmfe69.att.com|afmfe7.att.com|afmfe70.att.com|afmfe71.att.com|afmfe72.att.com|afmfe73.att.com|afmfe74.att.com|afmfe75.att.com|afmfe76.att.com|afmfe77.att.com|afmfe78.att.com|afmfe79.att.com|afmfe8.att.com|afmfe80.att.com|afmfe81.att.com|afmfe82.att.com|afmfe83.att.com|afmfe84.att.com|afmfe85.att.com|afmfe86.att.com|afmfe87.att.com|afmfe88.att.com|afmfe89.att.com|afmfe9.att.com|afmfe90.att.com|afmfe91.att.com|afmfe92.att.com|afmfe93.att.com|afmfe94.att.com|afmfe95.att.com|afmfe96.att.com|afmfe97.att.com|afmfe98.att.com4.152.64.248:443,tdice-21948-tdicesales-dev.az.3pc.att.com
4.152.228.196:443,asaapi.dev.att.com
4.153.42.102:443,*.nprd-gw.cloud.att.com
4.153.83.150:443,tdice-cdm-abtv1-ms-dev.tnet.att.com|abt-dev.att.com
4.153.192.36:443,iotgw-prog.att.com
4.154.47.100:443,*.gw.cloud.att.com
4.156.52.6:443,payment.myvehicle.att.com|payment.myvehicle.stage.att.com
4.242.105.238:443,tdice-cdm-abtv1-ms-qa.tnet.att.com|abt-qa.att.com
4.242.107.32:443,*.nprd-gw.cloud.att.com
4.242.104.230:443,iotgw.stage.att.com
4.242.97.153:443,tdice-cdm-abt-ms.tnet.att.com
4.246.52.229:443,*.gw.cloud.att.com
13.66.207.56:443,*.gw.cloud.att.com
13.77.80.104:443,*.gw.cloud.att.com
13.83.242.179:443,premadsrvrnprd.web.att.com|globysadsrvrnprd.web.att.com|adserversl-test.att.com|adserver-test.web.att.com
20.1.252.106:443,tvam-sws-prod-iptv.az.3pc.att.com
20.7.224.247:443,cqg-d-fsm.cloud.att.com
20.9.173.204:443,*.nprd-gw.cloud.att.com
20.12.6.69:443,*.gw.cloud.att.com
20.12.25.125:443,geolink-igw.cloud.att.com
20.12.100.25:443,prodexternal-taxexempt.att.com|prod-taxexempt.att.com
20.14.242.227:443,*.gw.cloud.att.com
20.22.19.229:443,trinity.az.cloud.att.com|trinity-eastus2.az.cloud.att.com|trinity-westus2.az.cloud.att.com|trinity-soa.az.3pc.att.com|trinity-b2b.az.3pc.att.com|trinity-soa-eastus2.az.3pc.att.com|trinity-b2b-eastus2.az.3pc.att.com|trinity-soa-westus2.az.3pc.att.com|trinity-b2b-westus2.az.3pc.att.com|MTA.01.trinity.az.3pc.att.com|d1-trinity-soa.az.3pc.att.com|d1-trinity-b2b.az.3pc.att.com|q1-trinity-soa.az.3pc.att.com|q1-trinity-b2b.az.3pc.att.com|t1-trinity-soa.az.3pc.att.com|t1-trinity-b2b.az.3pc.att.com|t1-trinity-soa-eastus2.az.3pc.att.com|t1-trinity-b2b-eastus2.az.3pc.att.com|t1-trinity-soa-westus2.az.3pc.att.com|t1-trinity-b2b-westus2.az.3pc.att.com|t1-trinity.az.cloud.att.com|t1-trinity-eastus2.az.cloud.att.com|t1-trinity-westus2.az.cloud.att.com|t2-trinity-soa.az.3pc.att.com|t2-trinity-b2b.az.3pc.att.com|t2-trinity.az.cloud.att.com
20.22.56.15:443,cellbounceiotgw.att.com
20.22.94.27:443,mciotgw.it.att.com|mciotgw.att.com|maerskiotgw.att.com
20.22.74.137:443,expressportal.att.com
20.22.140.95:443,vpn-mpls-reports-prod-eastus2.az.cloud.att.com
20.22.246.150:443,*.gw.cloud.att.com
20.29.199.231:443,callvu-az.web.att.com|callvu-east.web.att.com|callvu-west.web.att.com|callvu-updater.att.com|callvu-updater-east.att.com|callvu-updater-west.att.com
20.29.242.68:443,*.nprd-gw.cloud.att.com
20.29.209.235:443,*.gw.cloud.att.com
20.29.239.140:443,loc.firstnet.att.com|oriient-prod-locationreceiver-eastus2.az.cloud.att.com|oriient-prod-locationdistributor-eastus2.az.cloud.att.com|oriient-prod-sdkconfig-eastus2.az.cloud.att.com|oriient-prod-auth-eastus2.az.cloud.att.com|oriient-prod-sdklog-eastus2.az.cloud.att.com|oriient-prod-locationreceiver-westus2.az.cloud.att.com|oriient-prod-locationdistributor-westus2.az.cloud.att.com|oriient-prod-sdkconfig-westus2.az.cloud.att.com|oriient-prod-auth-westus2.az.cloud.att.com|oriient-prod-sdklog-westus2.az.cloud.att.com
20.36.156.144:443,apis.iqi.labs.att.com|pubapis.iqi.labs.att.com
20.44.76.165:443,secure-az-qc-test-e.cloud.att.com
20.59.26.54:443,*.nprd-gw.cloud.att.com
20.59.51.191:443,payment.myvehicle.att.com|payment.myvehicle.stage.att.com
20.62.70.168:443,*.gw.cloud.att.com
20.62.102.87:443,*.gw.cloud.att.com
20.62.157.24:443,myvehicle-qc.stage.att.com|apollo-a.att.com|myvehicle-qc-payment.stage.att.com
20.62.71.178:443,vtrpdev.airs.att.com
20.64.184.22:443,bellcaiotgw.att.com
20.65.31.201:443,MTA.01.smartforms.az.3pc.att.com|t2-smartforms.att.com|p0-smartforms.att.com|t1-smartforms.att.com|p0-smartforms.az.3pc.att.com|sf-eastus2-stge-app-vm-01.az.3pc.att.com|sf-eastus2-stge-app-vm-02.az.3pc.att.com|p0-smartforms-az-3pc.cloud.att.com|smartforms.az.3pc.att.com|p1-smartforms.az.3pc.att.com|sf-westus2-prod-app-vm-01.az.3pc.att.com|sf-westus2-prod-app-vm-02.az.3pc.att.com|sf-westus2-prod-app-vm-03.az.3pc.att.com|p2-smartforms.az.3pc.att.com|sf-eastus2-dr-app-vm-01.az.3pc.att.com|sf-eastus2-dr-app-vm-02.az.3pc.att.com|sf-eastus2-dr-app-vm-03.az.3pc.att.com|smartforms.att.com|smartforms.it.att.com|smartforms-az-3pc.att.com|fairfield-smartforms.it.att.com|zlp16165.vci.att.com|csd-deployments.web.att.com|olpv0526.bodc.att.com|d1-smartforms.az.3pc.att.com|d1-smartforms-az-3pc.cloud.att.com|sf-eastus2-dev-app-vm-01.az.3pc.att.com|sf-eastus2-dev-app-vm-02.az.3pc.att.com|t1-smartforms.az.3pc.att.com|t1-smartforms-az-3pc.cloud.att.com|sf-eastus2-test1-app-vm-01.az.3pc.att.com|sf-eastus2-test1-app-vm-02.az.3pc.att.com|t2-smartforms.az.3pc.att.com|t2-smartforms-az-3pc.cloud.att.com|sf-eastus2-test2-app-vm-01.az.3pc.att.com|sf-eastus2-test2-app-vm-02.az.3pc.att.com
20.65.12.121:443,mraslogger.prod.att.com
20.65.22.74:443,bugbounty.att.com
20.65.24.106:443,boost.az.cloud.att.com|boost.att.com
20.65.21.151:443,iotgw.att.com
20.65.125.55:443,vtrp.airs.att.com|vtrp-eastus2-prod-web-vmss.az.3pc.att.com|vtrp.web.att.com|voicetone.airs.att.com
20.69.71.195:443,MTA.01.smartforms.az.3pc.att.com|t2-smartforms.att.com|p0-smartforms.att.com|t1-smartforms.att.com|p0-smartforms.az.3pc.att.com|sf-eastus2-stge-app-vm-01.az.3pc.att.com|sf-eastus2-stge-app-vm-02.az.3pc.att.com|p0-smartforms-az-3pc.cloud.att.com|smartforms.az.3pc.att.com|p1-smartforms.az.3pc.att.com|sf-westus2-prod-app-vm-01.az.3pc.att.com|sf-westus2-prod-app-vm-02.az.3pc.att.com|sf-westus2-prod-app-vm-03.az.3pc.att.com|p2-smartforms.az.3pc.att.com|sf-eastus2-dr-app-vm-01.az.3pc.att.com|sf-eastus2-dr-app-vm-02.az.3pc.att.com|sf-eastus2-dr-app-vm-03.az.3pc.att.com|smartforms.att.com|smartforms.it.att.com|smartforms-az-3pc.att.com|fairfield-smartforms.it.att.com|zlp16165.vci.att.com|csd-deployments.web.att.com|olpv0526.bodc.att.com|d1-smartforms.az.3pc.att.com|d1-smartforms-az-3pc.cloud.att.com|sf-eastus2-dev-app-vm-01.az.3pc.att.com|sf-eastus2-dev-app-vm-02.az.3pc.att.com|t1-smartforms.az.3pc.att.com|t1-smartforms-az-3pc.cloud.att.com|sf-eastus2-test1-app-vm-01.az.3pc.att.com|sf-eastus2-test1-app-vm-02.az.3pc.att.com|t2-smartforms.az.3pc.att.com|t2-smartforms-az-3pc.cloud.att.com|sf-eastus2-test2-app-vm-01.az.3pc.att.com|sf-eastus2-test2-app-vm-02.az.3pc.att.com
20.69.78.179:443,secure-az-stage-e.cloud.att.com|secure-east-stage-e.cloud.att.com|secure-west-stage-e.cloud.att.com
20.69.73.233:443,trinity.az.cloud.att.com|trinity-eastus2.az.cloud.att.com|trinity-westus2.az.cloud.att.com|trinity-soa.az.3pc.att.com|trinity-b2b.az.3pc.att.com|trinity-soa-eastus2.az.3pc.att.com|trinity-b2b-eastus2.az.3pc.att.com|trinity-soa-westus2.az.3pc.att.com|trinity-b2b-westus2.az.3pc.att.com|MTA.01.trinity.az.3pc.att.com|d1-trinity-soa.az.3pc.att.com|d1-trinity-b2b.az.3pc.att.com|q1-trinity-soa.az.3pc.att.com|q1-trinity-b2b.az.3pc.att.com|t1-trinity-soa.az.3pc.att.com|t1-trinity-b2b.az.3pc.att.com|t1-trinity-soa-eastus2.az.3pc.att.com|t1-trinity-b2b-eastus2.az.3pc.att.com|t1-trinity-soa-westus2.az.3pc.att.com|t1-trinity-b2b-westus2.az.3pc.att.com|t1-trinity.az.cloud.att.com|t1-trinity-eastus2.az.cloud.att.com|t1-trinity-westus2.az.cloud.att.com|t2-trinity-soa.az.3pc.att.com|t2-trinity-b2b.az.3pc.att.com|t2-trinity.az.cloud.att.com
20.69.81.247:443,scmintegration.az.3pc.att.com|MTA.02.27430.csfusn-eastus2-stge-nfs-vm-01.az.3pc.att.com|MTA.04.27430.csfusn-eastus2-dr-nfs-vm-01.az.3pc.att.com|MTA.03.27430.csfusn-westus2-prod-nfs-vm-01.az.3pc.att.com|p1-scmintegration.az.3pc.att.com|p2-scmintegration.az.3pc.att.com|scmapiservice.az.3pc.att.com|p1-scmapiservice.az.3pc.att.com|p2-scmapiservice.az.3pc.att.com|scmintegration.att.com|scmintegration-az-3pc.att.com|csfusn-westus2-prod-nfs-vm-01.az.3pc.att.com|csfusn-eastus2-stge-nfs-vm-01.az.3pc.att.com|csfusn-eastus2-dr-nfs-vm-01.az.3pc.att.com|p0-scmintegration-az-3pc.cloud.att.com|p0-scmintegration.az.3pc.att.com|p0-scmapiservice.az.3pc.att.com|d1-scmintegration.az.3pc.att.com|d1-scmapiservice.az.3pc.att.com|q1-scmintegration.az.3pc.att.com|q1-scmapiservice.az.3pc.att.com|q2-scmintegration.az.3pc.att.com|q2-scmapiservice.az.3pc.att.com|d1fusion-soa.web.att.com|d1fsn1m3.vci.att.com|d1fsn1m4.vci.att.com|ulth033.madc.att.com|ulth034.madc.att.com
20.69.150.126:443,cps-prod.att.com|cps-eastus2-prod-web.az.3pc.att.com|cps-prod.web.att.com|cps-prod-eastus2.web.att.com|cps-prod-westus2.web.att.com|cps-westus2-prod-web.az.3pc.att.com
20.69.201.137:443,clicks.att.com|ocprd.it.att.com|ocprd.att.com
20.69.217.0:443,scmintegration.az.3pc.att.com|MTA.02.27430.csfusn-eastus2-stge-nfs-vm-01.az.3pc.att.com|MTA.04.27430.csfusn-eastus2-dr-nfs-vm-01.az.3pc.att.com|MTA.03.27430.csfusn-westus2-prod-nfs-vm-01.az.3pc.att.com|p1-scmintegration.az.3pc.att.com|p2-scmintegration.az.3pc.att.com|scmapiservice.az.3pc.att.com|p1-scmapiservice.az.3pc.att.com|p2-scmapiservice.az.3pc.att.com|scmintegration.att.com|scmintegration-az-3pc.att.com|csfusn-westus2-prod-nfs-vm-01.az.3pc.att.com|csfusn-eastus2-stge-nfs-vm-01.az.3pc.att.com|csfusn-eastus2-dr-nfs-vm-01.az.3pc.att.com|p0-scmintegration-az-3pc.cloud.att.com|p0-scmintegration.az.3pc.att.com|p0-scmapiservice.az.3pc.att.com|d1-scmintegration.az.3pc.att.com|d1-scmapiservice.az.3pc.att.com|q1-scmintegration.az.3pc.att.com|q1-scmapiservice.az.3pc.att.com|q2-scmintegration.az.3pc.att.com|q2-scmapiservice.az.3pc.att.com|d1fusion-soa.web.att.com|d1fsn1m3.vci.att.com|d1fsn1m4.vci.att.com|ulth033.madc.att.com|ulth034.madc.att.com
20.69.145.70:443,rhythmintegration-az-3pc.cloud.att.com|rhythm-westus2-prod-app-vm-01.az.3pc.att.com|rhythm-westus2-nprd-app-vm-01.az.3pc.att.com|p0-rhythmintegration-az-3pc.cloud.att.com|rhythm-westus2-nprd-app-vm-02.az.3pc.att.com|rhythm-westus2-prod-app-vm-02.az.3pc.att.com
20.72.72.185:443,expressordering.att.com
20.72.75.202:443,salesdashboard.it.att.com|salesdashboard.att.com|mycoach.it.att.com|allaboard.it.att.com|myresults.it.att.com
20.72.107.10:443,cps-prod.att.com|cps-eastus2-prod-web.az.3pc.att.com|cps-prod.web.att.com|cps-prod-eastus2.web.att.com|cps-prod-westus2.web.att.com|cps-westus2-prod-web.az.3pc.att.com
20.72.113.3:443,MTA.01.smartforms.az.3pc.att.com|t2-smartforms.att.com|p0-smartforms.att.com|t1-smartforms.att.com|p0-smartforms.az.3pc.att.com|sf-eastus2-stge-app-vm-01.az.3pc.att.com|sf-eastus2-stge-app-vm-02.az.3pc.att.com|p0-smartforms-az-3pc.cloud.att.com|smartforms.az.3pc.att.com|p1-smartforms.az.3pc.att.com|sf-westus2-prod-app-vm-01.az.3pc.att.com|sf-westus2-prod-app-vm-02.az.3pc.att.com|sf-westus2-prod-app-vm-03.az.3pc.att.com|p2-smartforms.az.3pc.att.com|sf-eastus2-dr-app-vm-01.az.3pc.att.com|sf-eastus2-dr-app-vm-02.az.3pc.att.com|sf-eastus2-dr-app-vm-03.az.3pc.att.com|smartforms.att.com|smartforms.it.att.com|smartforms-az-3pc.att.com|fairfield-smartforms.it.att.com|zlp16165.vci.att.com|csd-deployments.web.att.com|olpv0526.bodc.att.com|d1-smartforms.az.3pc.att.com|d1-smartforms-az-3pc.cloud.att.com|sf-eastus2-dev-app-vm-01.az.3pc.att.com|sf-eastus2-dev-app-vm-02.az.3pc.att.com|t1-smartforms.az.3pc.att.com|t1-smartforms-az-3pc.cloud.att.com|sf-eastus2-test1-app-vm-01.az.3pc.att.com|sf-eastus2-test1-app-vm-02.az.3pc.att.com|t2-smartforms.az.3pc.att.com|t2-smartforms-az-3pc.cloud.att.com|sf-eastus2-test2-app-vm-01.az.3pc.att.com|sf-eastus2-test2-app-vm-02.az.3pc.att.com
20.72.123.232:443,dynatrace.att.com|dynatrace-eastus2-prod-web-vm-01.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-02.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-03.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-04.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-05.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-06.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-07.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-08.az.3pc.att.com|dynatrace-eastus2-prod-web-vm-09.az.3pc.att.com
20.72.227.67:443,mciotgw.it.att.com|mciotgw.att.com|maerskiotgw.att.com
20.72.222.132:443,myvehicle.att.com|autoconectado.att.com.mx
20.75.8.232:443,uat-taxexempt.att.com
20.75.11.247:443,secure-az-stage-e.cloud.att.com|secure-east-stage-e.cloud.att.com|secure-west-stage-e.cloud.att.com
20.75.16.246:443,mrg-nrc.att.com
20.75.16.42:443,origin-qras.att.com|storeappointment.web.att.com|qras.web.att.com|storeappointment-az.web.att.com|qras-az.web.att.com|qras-prod.az.3pc.att.com|qras-prod-dr.az.3pc.att.com|qrasadmin-prod.az.3pc.att.com|qrasadmin-prod-dr.az.3pc.att.com
20.75.27.26:443,MTA.01.smartforms.az.3pc.att.com|t2-smartforms.att.com|p0-smartforms.att.com|t1-smartforms.att.com|p0-smartforms.az.3pc.att.com|sf-eastus2-stge-app-vm-01.az.3pc.att.com|sf-eastus2-stge-app-vm-02.az.3pc.att.com|p0-smartforms-az-3pc.cloud.att.com|smartforms.az.3pc.att.com|p1-smartforms.az.3pc.att.com|sf-westus2-prod-app-vm-01.az.3pc.att.com|sf-westus2-prod-app-vm-02.az.3pc.att.com|sf-westus2-prod-app-vm-03.az.3pc.att.com|p2-smartforms.az.3pc.att.com|sf-eastus2-dr-app-vm-01.az.3pc.att.com|sf-eastus2-dr-app-vm-02.az.3pc.att.com|sf-eastus2-dr-app-vm-03.az.3pc.att.com|smartforms.att.com|smartforms.it.att.com|smartforms-az-3pc.att.com|fairfield-smartforms.it.att.com|zlp16165.vci.att.com|csd-deployments.web.att.com|olpv0526.bodc.att.com|d1-smartforms.az.3pc.att.com|d1-smartforms-az-3pc.cloud.att.com|sf-eastus2-dev-app-vm-01.az.3pc.att.com|sf-eastus2-dev-app-vm-02.az.3pc.att.com|t1-smartforms.az.3pc.att.com|t1-smartforms-az-3pc.cloud.att.com|sf-eastus2-test1-app-vm-01.az.3pc.att.com|sf-eastus2-test1-app-vm-02.az.3pc.att.com|t2-smartforms.az.3pc.att.com|t2-smartforms-az-3pc.cloud.att.com|sf-eastus2-test2-app-vm-01.az.3pc.att.com|sf-eastus2-test2-app-vm-02.az.3pc.att.com
20.75.36.198:443,iotgw.stage.att.com
20.75.59.141:443,smallbusiness.att.com
20.75.110.255:443,ufix.att.com
20.79.66.17:443,iotgweu-dev.stage.att.com
20.79.224.251:443,iotgweu.att.com
20.80.132.181:443,prodexternaldr-taxexempt.att.com
20.80.140.71:443,iotgw.att.com
20.80.223.168:443,trinity.az.cloud.att.com|trinity-eastus2.az.cloud.att.com|trinity-westus2.az.cloud.att.com|trinity-soa.az.3pc.att.com|trinity-b2b.az.3pc.att.com|trinity-soa-eastus2.az.3pc.att.com|trinity-b2b-eastus2.az.3pc.att.com|trinity-soa-westus2.az.3pc.att.com|trinity-b2b-westus2.az.3pc.att.com|MTA.01.trinity.az.3pc.att.com|d1-trinity-soa.az.3pc.att.com|d1-trinity-b2b.az.3pc.att.com|q1-trinity-soa.az.3pc.att.com|q1-trinity-b2b.az.3pc.att.com|t1-trinity-soa.az.3pc.att.com|t1-trinity-b2b.az.3pc.att.com|t1-trinity-soa-eastus2.az.3pc.att.com|t1-trinity-b2b-eastus2.az.3pc.att.com|t1-trinity-soa-westus2.az.3pc.att.com|t1-trinity-b2b-westus2.az.3pc.att.com|t1-trinity.az.cloud.att.com|t1-trinity-eastus2.az.cloud.att.com|t1-trinity-westus2.az.cloud.att.com|t2-trinity-soa.az.3pc.att.com|t2-trinity-b2b.az.3pc.att.com|t2-trinity.az.cloud.att.com
20.80.226.36:443,flexware-reports-prod-eastus2.az.cloud.att.com
20.80.202.84:443,attdr.att.com|ACE2P29410AP001.3pc.az.att.com
20.83.121.181:443,ssotneon-dr.az.cloud.att.com|keplerssot-dr02-aks02.az.3pc.att.com
20.85.64.181:443,expressticketing.cloud.att.com|expressticketing.acss.att.com|expressticketing.stage-e.att.com
20.85.43.243:443,sei-az-prod.att.com
20.85.57.166:443,bellcaiotgw.att.com
20.85.62.212:443,special-offers.att.com
20.85.32.22:443,dna.test.att.com|ACE2D32088AP001.az.3pc.att.com|ACE2D32088AP002.az.3pc.att.com|eastus2-32088-prod-app-vm-01.az.3pc.att.com|eastus2-32088-prod-app-vm-02.az.3pc.att.com|eastus2-32088-prod-app-vm-03.az.3pc.att.com|eastus2-32088-prod-app-vm-04.az.3pc.att.com|ACE2P32088AP001.az.3pc.att.com|ACE2P32088SQ001.az.3pc.att.com|ACE2P32088SQ002.az.3pc.att.com|eastus2-32088-uat-app-vm-01.az.3pc.att.com|eastus2-32088-uat-app-vm-02.az.3pc.att.com|eastus2-32088-uat-app-vm-03.az.3pc.att.com|eastus2-32088-uat-app-vm-04.az.3pc.att.com|ACE2T32088AP001.az.3pc.att.com|ACE2T32088SQ001.az.3pc.att.com|ACE2T32088SQ002.az.3pc.att.com|eastus2-32088-dev-app-vm-01.az.3pc.att.com|eastus2-32088-dev-app-vm-02.az.3pc.att.com|gscdna.dev.att.com|gscdna.stage.att.com|eastus2-32088-prod-lb-02.az.3pc.att.com|eastus2-32088-uat-lb-02.az.3pc.att.com|eastus2-32088-prod-lb-01.az.3pc.att.com|eastus2-32088-uat-lb-01.az.3pc.att.com|eastus2-32088-test-app-vm-01.az.3pc.att.com|eastus2-32088-test-app-vm-02.az.3pc.att.com|ACE2T32088AP002.az.3pc.att.com|ACE2T32088SQ003.az.3pc.att.com|eastus2-32088-prod-app-matomo-vm-05.az.3pc.att.com|dna.web.att.com|dna.dev.att.com|dna.stage.att.com|eastus2-32088-dev-app-matomo-vm-01.az.3pc.att.com|dna.az.cloud.att.com|dna-test.az.cloud.att.com|dna-uat.az.cloud.att.com|dna-dev.az.cloud.att.com
20.85.87.246:443,MTA.01.smartforms.az.3pc.att.com|t2-smartforms.att.com|p0-smartforms.att.com|t1-smartforms.att.com|p0-smartforms.az.3pc.att.com|sf-eastus2-stge-app-vm-01.az.3pc.att.com|sf-eastus2-stge-app-vm-02.az.3pc.att.com|p0-smartforms-az-3pc.cloud.att.com|smartforms.az.3pc.att.com|p1-smartforms.az.3pc.att.com|sf-westus2-prod-app-vm-01.az.3pc.att.com|sf-westus2-prod-app-vm-02.az.3pc.att.com|sf-westus2-prod-app-vm-03.az.3pc.att.com|p2-smartforms.az.3pc.att.com|sf-eastus2-dr-app-vm-01.az.3pc.att.com|sf-eastus2-dr-app-vm-02.az.3pc.att.com|sf-eastus2-dr-app-vm-03.az.3pc.att.com|smartforms.att.com|smartforms.it.att.com|smartforms-az-3pc.att.com|fairfield-smartforms.it.att.com|zlp16165.vci.att.com|csd-deployments.web.att.com|olpv0526.bodc.att.com|d1-smartforms.az.3pc.att.com|d1-smartforms-az-3pc.cloud.att.com|sf-eastus2-dev-app-vm-01.az.3pc.att.com|sf-eastus2-dev-app-vm-02.az.3pc.att.com|t1-smartforms.az.3pc.att.com|t1-smartforms-az-3pc.cloud.att.com|sf-eastus2-test1-app-vm-01.az.3pc.att.com|sf-eastus2-test1-app-vm-02.az.3pc.att.com|t2-smartforms.az.3pc.att.com|t2-smartforms-az-3pc.cloud.att.com|sf-eastus2-test2-app-vm-01.az.3pc.att.com|sf-eastus2-test2-app-vm-02.az.3pc.att.com
20.85.96.48:443,sei-az-stage.att.com
20.85.103.46:443,ssotneon-dev.az.cloud.att.com
20.88.120.225:443,callvu-az.stage.att.com|callvu-az-east.stage.att.com|callvu-az-west.stage.att.com|callvu-stg-updater.cloud.att.com
20.96.55.166:443,csms.az.cloud.att.com|csms.az.3pc.att.com|csms-linkerd.az.3pc.att.com|csms-dr.az.cloud.att.com|csms-dr.az.3pc.att.com|kubeui-csms-prod.az.3pc.att.com|my-teleconference.att.com|my-teleconference-dr.att.com|ssa.az.3pc.att.com
20.96.67.2:443,ethernet-reports-prod-eastus2.az.cloud.att.com
20.96.90.157:443,*.nprd-gw.cloud.att.com
20.96.137.83:443,tdice-cdm-abtv1-ms-qa.tnet.att.com|abt-qa.att.com
20.96.82.147:443,everest-dashboard.az.cloud.att.com
20.96.163.125:443,rivianiotgw.att.com
20.96.216.145:443,dna.az.cloud.att.com|eastus2-32088-prod-app-vm-01.az.3pc.att.com|eastus2-32088-prod-app-vm-02.az.3pc.att.com|eastus2-32088-prod-app-vm-03.az.3pc.att.com|eastus2-32088-prod-app-vm-04.az.3pc.att.com|eastus2-32088-prod-lb-02.az.3pc.att.com|eastus2-32088-prod-lb-01.az.3pc.att.com|dna.web.att.com
